"date","apparentTemperatureMax","sunsetTimeHour","weekday","season","stdorToU","Acorn","cloudCover","humidity","visibility","month","energy_sum"
2012-11-03,6.47,"16","6","autumn","Std","ACORN-K",0.25,0.79,12.71,"11",10.8296153916084
2012-11-03,6.47,"16","6","autumn","ToU","ACORN-K",0.25,0.79,12.71,"11",12.0834091
2012-11-03,6.47,"16","6","autumn","Std","ACORN-L",0.25,0.79,12.71,"11",11.5426931784091
2012-11-03,6.47,"16","6","autumn","ToU","ACORN-L",0.25,0.79,12.71,"11",10.5457236855263
2012-11-03,6.47,"16","6","autumn","Std","ACORN-M",0.25,0.79,12.71,"11",11.166895834375
2012-11-03,6.47,"16","6","autumn","ToU","ACORN-M",0.25,0.79,12.71,"11",12.6132940882353
2012-11-03,6.47,"16","6","autumn","Std","ACORN-N",0.25,0.79,12.71,"11",10.1427983846774
2012-11-03,6.47,"16","6","autumn","ToU","ACORN-N",0.25,0.79,12.71,"11",10.684199996
2012-11-03,6.47,"16","6","autumn","Std","ACORN-O",0.25,0.79,12.71,"11",9.66002325232558
2012-11-03,6.47,"16","6","autumn","ToU","ACORN-O",0.25,0.79,12.71,"11",9.098
2012-11-03,6.47,"16","6","autumn","Std","ACORN-P",0.25,0.79,12.71,"11",7.69529884827586
2012-11-03,6.47,"16","6","autumn","ToU","ACORN-P",0.25,0.79,12.71,"11",4.39836363636364
2012-11-03,6.47,"16","6","autumn","Std","ACORN-Q",0.25,0.79,12.71,"11",8.32457588567376
2012-11-03,6.47,"16","6","autumn","ToU","ACORN-Q",0.25,0.79,12.71,"11",7.74490677966102
2012-11-03,6.47,"16","6","autumn","Std","ACORN-U",0.25,0.79,12.71,"11",12.3388421078947
2012-11-03,6.47,"16","6","autumn","ToU","ACORN-U",0.25,0.79,12.71,"11",12.1393
2012-11-22,13.09,"16","4","autumn","Std","ACORN-A",0.54,0.81,12.73,"11",21.3212906076923
2012-11-22,13.09,"16","4","autumn","ToU","ACORN-A",0.54,0.81,12.73,"11",17.3449
2012-11-22,13.09,"16","4","autumn","Std","ACORN-B",0.54,0.81,12.73,"11",11.7301904761905
2012-11-22,13.09,"16","4","autumn","ToU","ACORN-B",0.54,0.81,12.73,"11",16.70475
2012-11-22,13.09,"16","4","autumn","Std","ACORN-C",0.54,0.81,12.73,"11",13.0597304365217
2012-11-22,13.09,"16","4","autumn","ToU","ACORN-C",0.54,0.81,12.73,"11",10.3764242424242
2012-11-22,13.09,"16","4","autumn","Std","ACORN-D",0.54,0.81,12.73,"11",17.4730688178899
2012-11-22,13.09,"16","4","autumn","ToU","ACORN-D",0.54,0.81,12.73,"11",14.732931509589
2012-11-22,13.09,"16","4","autumn","Std","ACORN-E",0.54,0.81,12.73,"11",11.7259713362817
2012-11-22,13.09,"16","4","autumn","ToU","ACORN-E",0.54,0.81,12.73,"11",10.3560443769231
2012-11-22,13.09,"16","4","autumn","Std","ACORN-F",0.54,0.81,12.73,"11",9.92177882967864
2012-11-22,13.09,"16","4","autumn","ToU","ACORN-F",0.54,0.81,12.73,"11",9.44472368157895
2012-11-22,13.09,"16","4","autumn","Std","ACORN-G",0.54,0.81,12.73,"11",11.1234240556962
2012-11-22,13.09,"16","4","autumn","ToU","ACORN-G",0.54,0.81,12.73,"11",9.00368085106383
2012-11-22,13.09,"16","4","autumn","Std","ACORN-H",0.54,0.81,12.73,"11",11.3284320633152
2012-11-22,13.09,"16","4","autumn","ToU","ACORN-H",0.54,0.81,12.73,"11",10.815059522619
2012-11-22,13.09,"16","4","autumn","Std","ACORN-I",0.54,0.81,12.73,"11",11.8722682878049
2012-11-22,13.09,"16","4","autumn","ToU","ACORN-I",0.54,0.81,12.73,"11",10.3425
2012-11-22,13.09,"16","4","autumn","Std","ACORN-J",0.54,0.81,12.73,"11",14.2866500125
2012-11-22,13.09,"16","4","autumn","ToU","ACORN-J",0.54,0.81,12.73,"11",9.68261289032258
2012-11-22,13.09,"16","4","autumn","Std","ACORN-K",0.54,0.81,12.73,"11",10.554657341958
2012-11-22,13.09,"16","4","autumn","ToU","ACORN-K",0.54,0.81,12.73,"11",10.3150454545455
2012-11-22,13.09,"16","4","autumn","Std","ACORN-L",0.54,0.81,12.73,"11",10.8282765208333
2012-11-22,13.09,"16","4","autumn","ToU","ACORN-L",0.54,0.81,12.73,"11",10.3353684236842
2012-11-22,13.09,"16","4","autumn","Std","ACORN-M",0.54,0.81,12.73,"11",10.160937496875
2012-11-22,13.09,"16","4","autumn","ToU","ACORN-M",0.54,0.81,12.73,"11",11.9918823647059
2012-11-22,13.09,"16","4","autumn","Std","ACORN-N",0.54,0.81,12.73,"11",9.9649040032
2012-11-22,13.09,"16","4","autumn","ToU","ACORN-N",0.54,0.81,12.73,"11",9.370679984
2012-11-22,13.09,"16","4","autumn","Std","ACORN-O",0.54,0.81,12.73,"11",8.67449424482759
2012-11-22,13.09,"16","4","autumn","ToU","ACORN-O",0.54,0.81,12.73,"11",10.29837500625
2012-11-22,13.09,"16","4","autumn","Std","ACORN-P",0.54,0.81,12.73,"11",8.04550574827586
2012-11-22,13.09,"16","4","autumn","ToU","ACORN-P",0.54,0.81,12.73,"11",4.53368181818182
2012-11-22,13.09,"16","4","autumn","Std","ACORN-Q",0.54,0.81,12.73,"11",7.90056657209632
2012-11-22,13.09,"16","4","autumn","ToU","ACORN-Q",0.54,0.81,12.73,"11",7.58972034576271
2012-11-22,13.09,"16","4","autumn","Std","ACORN-U",0.54,0.81,12.73,"11",12.7578684
2012-11-22,13.09,"16","4","autumn","ToU","ACORN-U",0.54,0.81,12.73,"11",10.47860003
2012-11-29,3.18,"15","4","autumn","Std","ACORN-A",0.36,0.83,12.92,"11",22.0272051495726
2012-11-29,3.18,"15","4","autumn","ToU","ACORN-A",0.36,0.83,12.92,"11",21.0029000025
2012-11-29,3.18,"15","4","autumn","Std","ACORN-B",0.36,0.83,12.92,"11",13.0269999952381
2012-11-29,3.18,"15","4","autumn","ToU","ACORN-B",0.36,0.83,12.92,"11",19.141249975
2012-11-29,3.18,"15","4","autumn","Std","ACORN-C",0.36,0.83,12.92,"11",14.0944741293103
2012-11-29,3.18,"15","4","autumn","ToU","ACORN-C",0.36,0.83,12.92,"11",11.7960606151515
2012-11-29,3.18,"15","4","autumn","Std","ACORN-D",0.36,0.83,12.92,"11",18.6054403683486
2012-11-29,3.18,"15","4","autumn","ToU","ACORN-D",0.36,0.83,12.92,"11",16.513808230137
2012-11-29,3.18,"15","4","autumn","Std","ACORN-E",0.36,0.83,12.92,"11",13.1473300570025
2012-11-29,3.18,"15","4","autumn","ToU","ACORN-E",0.36,0.83,12.92,"11",11.4899082840237
2012-11-29,3.18,"15","4","autumn","Std","ACORN-F",0.36,0.83,12.92,"11",11.0564896047259
2012-11-29,3.18,"15","4","autumn","ToU","ACORN-F",0.36,0.83,12.92,"11",9.93550657631579
2012-11-29,3.18,"15","4","autumn","Std","ACORN-G",0.36,0.83,12.92,"11",12.2500632968354
2012-11-29,3.18,"15","4","autumn","ToU","ACORN-G",0.36,0.83,12.92,"11",10.7257234085106
2012-11-29,3.18,"15","4","autumn","Std","ACORN-H",0.36,0.83,12.92,"11",12.8204673902174
2012-11-29,3.18,"15","4","autumn","ToU","ACORN-H",0.36,0.83,12.92,"11",11.5135714309524
2012-11-29,3.18,"15","4","autumn","Std","ACORN-I",0.36,0.83,12.92,"11",11.6682439097561
2012-11-29,3.18,"15","4","autumn","ToU","ACORN-I",0.36,0.83,12.92,"11",11.3071249875
2012-11-29,3.18,"15","4","autumn","Std","ACORN-J",0.36,0.83,12.92,"11",16.22123751375
2012-11-29,3.18,"15","4","autumn","ToU","ACORN-J",0.36,0.83,12.92,"11",12.022483883871
2012-11-29,3.18,"15","4","autumn","Std","ACORN-K",0.36,0.83,12.92,"11",11.0931748216783
2012-11-29,3.18,"15","4","autumn","ToU","ACORN-K",0.36,0.83,12.92,"11",11.9507727181818
2012-11-29,3.18,"15","4","autumn","Std","ACORN-L",0.36,0.83,12.92,"11",11.3893333261364
2012-11-29,3.18,"15","4","autumn","ToU","ACORN-L",0.36,0.83,12.92,"11",11.086789475
2012-11-29,3.18,"15","4","autumn","Std","ACORN-M",0.36,0.83,12.92,"11",11.2491979177083
2012-11-29,3.18,"15","4","autumn","ToU","ACORN-M",0.36,0.83,12.92,"11",12.3195294176471
2012-11-29,3.18,"15","4","autumn","Std","ACORN-N",0.36,0.83,12.92,"11",10.3631760024
2012-11-29,3.18,"15","4","autumn","ToU","ACORN-N",0.36,0.83,12.92,"11",10.295880004
2012-11-29,3.18,"15","4","autumn","Std","ACORN-O",0.36,0.83,12.92,"11",9.88256322528736
2012-11-29,3.18,"15","4","autumn","ToU","ACORN-O",0.36,0.83,12.92,"11",9.01762499375
2012-11-29,3.18,"15","4","autumn","Std","ACORN-P",0.36,0.83,12.92,"11",9.09532184367816
2012-11-29,3.18,"15","4","autumn","ToU","ACORN-P",0.36,0.83,12.92,"11",4.17254545454546
2012-11-29,3.18,"15","4","autumn","Std","ACORN-Q",0.36,0.83,12.92,"11",8.411677051983
2012-11-29,3.18,"15","4","autumn","ToU","ACORN-Q",0.36,0.83,12.92,"11",7.93681356440678
2012-11-29,3.18,"15","4","autumn","Std","ACORN-U",0.36,0.83,12.92,"11",15.3913157894737
2012-11-29,3.18,"15","4","autumn","ToU","ACORN-U",0.36,0.83,12.92,"11",10.86479999
2012-11-02,6.88,"16","5","autumn","Std","ACORN-A",0.23,0.77,12.96,"11",21.4643076794872
2012-11-02,6.88,"16","5","autumn","ToU","ACORN-A",0.23,0.77,12.96,"11",16.966275015
2012-11-02,6.88,"16","5","autumn","Std","ACORN-B",0.23,0.77,12.96,"11",13.8270000428571
2012-11-02,6.88,"16","5","autumn","ToU","ACORN-B",0.23,0.77,12.96,"11",16.136499975
2012-11-02,6.88,"16","5","autumn","Std","ACORN-C",0.23,0.77,12.96,"11",13.0155217356522
2012-11-02,6.88,"16","5","autumn","ToU","ACORN-C",0.23,0.77,12.96,"11",10.2253333363636
2012-11-02,6.88,"16","5","autumn","Std","ACORN-D",0.23,0.77,12.96,"11",16.527109590411
2012-11-02,6.88,"16","5","autumn","ToU","ACORN-D",0.23,0.77,12.96,"11",16.0674383493151
2012-11-02,6.88,"16","5","autumn","Std","ACORN-E",0.23,0.77,12.96,"11",11.553235054136
2012-11-02,6.88,"16","5","autumn","ToU","ACORN-E",0.23,0.77,12.96,"11",10.6374822497041
2012-11-02,6.88,"16","5","autumn","Std","ACORN-F",0.23,0.77,12.96,"11",10.1583617431818
2012-11-02,6.88,"16","5","autumn","ToU","ACORN-F",0.23,0.77,12.96,"11",9.38326315263158
2012-11-02,6.88,"16","5","autumn","Std","ACORN-G",0.23,0.77,12.96,"11",10.8475063278481
2012-11-02,6.88,"16","5","autumn","ToU","ACORN-G",0.23,0.77,12.96,"11",8.88536170425532
2012-11-02,6.88,"16","5","autumn","Std","ACORN-H",0.23,0.77,12.96,"11",11.531878451105
2012-11-02,6.88,"16","5","autumn","ToU","ACORN-H",0.23,0.77,12.96,"11",11.037583325
2012-11-02,6.88,"16","5","autumn","Std","ACORN-I",0.23,0.77,12.96,"11",11.3722195121951
2012-11-02,6.88,"16","5","autumn","ToU","ACORN-I",0.23,0.77,12.96,"11",9.268375
2012-11-02,6.88,"16","5","autumn","Std","ACORN-J",0.23,0.77,12.96,"11",14.85606250875
2012-11-02,6.88,"16","5","autumn","ToU","ACORN-J",0.23,0.77,12.96,"11",9.83600000645161
2012-11-02,6.88,"16","5","autumn","Std","ACORN-K",0.23,0.77,12.96,"11",10.8284825188811
2012-11-02,6.88,"16","5","autumn","ToU","ACORN-K",0.23,0.77,12.96,"11",11.0932272681818
2012-11-02,6.88,"16","5","autumn","Std","ACORN-L",0.23,0.77,12.96,"11",10.7569318212121
2012-11-02,6.88,"16","5","autumn","ToU","ACORN-L",0.23,0.77,12.96,"11",10.1476842118421
2012-11-02,6.88,"16","5","autumn","Std","ACORN-M",0.23,0.77,12.96,"11",10.8610000010417
2012-11-02,6.88,"16","5","autumn","ToU","ACORN-M",0.23,0.77,12.96,"11",10.2710588176471
2012-11-02,6.88,"16","5","autumn","Std","ACORN-N",0.23,0.77,12.96,"11",9.9054596733871
2012-11-02,6.88,"16","5","autumn","ToU","ACORN-N",0.23,0.77,12.96,"11",10.602560008
2012-11-02,6.88,"16","5","autumn","Std","ACORN-O",0.23,0.77,12.96,"11",9.03677906860465
2012-11-02,6.88,"16","5","autumn","ToU","ACORN-O",0.23,0.77,12.96,"11",8.83406249375
2012-11-02,6.88,"16","5","autumn","Std","ACORN-P",0.23,0.77,12.96,"11",8.08657471839081
2012-11-02,6.88,"16","5","autumn","ToU","ACORN-P",0.23,0.77,12.96,"11",3.91368181818182
2012-11-02,6.88,"16","5","autumn","Std","ACORN-Q",0.23,0.77,12.96,"11",7.89473049617021
2012-11-02,6.88,"16","5","autumn","ToU","ACORN-Q",0.23,0.77,12.96,"11",7.92173728644068
2012-11-02,6.88,"16","5","autumn","Std","ACORN-U",0.23,0.77,12.96,"11",13.25476315
2012-11-02,6.88,"16","5","autumn","ToU","ACORN-U",0.23,0.77,12.96,"11",12.294
2013-11-13,9.09,"16","3","autumn","Std","ACORN-A",0.45,0.82,12.99,"11",23.1136697165138
2013-11-13,9.09,"16","3","autumn","ToU","ACORN-A",0.45,0.82,12.99,"11",16.6689736684211
2013-11-13,9.09,"16","3","autumn","Std","ACORN-B",0.45,0.82,12.99,"11",10.32399999
2013-11-13,9.09,"16","3","autumn","ToU","ACORN-B",0.45,0.82,12.99,"11",18.058499975
2013-11-13,9.09,"16","3","autumn","Std","ACORN-C",0.45,0.82,12.99,"11",13.0916216261261
2013-11-13,9.09,"16","3","autumn","ToU","ACORN-C",0.45,0.82,12.99,"11",10.9769696969697
2013-11-13,9.09,"16","3","autumn","Std","ACORN-D",0.45,0.82,12.99,"11",15.0882487258883
2013-11-13,9.09,"16","3","autumn","ToU","ACORN-D",0.45,0.82,12.99,"11",14.3938529308824
2013-11-13,9.09,"16","3","autumn","Std","ACORN-E",0.45,0.82,12.99,"11",11.4248388237756
2013-11-13,9.09,"16","3","autumn","ToU","ACORN-E",0.45,0.82,12.99,"11",10.0606446553459
2013-11-13,9.09,"16","3","autumn","Std","ACORN-F",0.45,0.82,12.99,"11",9.81416071230159
2013-11-13,9.09,"16","3","autumn","ToU","ACORN-F",0.45,0.82,12.99,"11",9.1787902048951
2013-11-13,9.09,"16","3","autumn","Std","ACORN-G",0.45,0.82,12.99,"11",10.6870671107383
2013-11-13,9.09,"16","3","autumn","ToU","ACORN-G",0.45,0.82,12.99,"11",9.29524443777778
2013-11-13,9.09,"16","3","autumn","Std","ACORN-H",0.45,0.82,12.99,"11",11.5001559885794
2013-11-13,9.09,"16","3","autumn","ToU","ACORN-H",0.45,0.82,12.99,"11",10.192923074359
2013-11-13,9.09,"16","3","autumn","Std","ACORN-I",0.45,0.82,12.99,"11",10.0382500075
2013-11-13,9.09,"16","3","autumn","ToU","ACORN-I",0.45,0.82,12.99,"11",9.1398750125
2013-11-13,9.09,"16","3","autumn","Std","ACORN-J",0.45,0.82,12.99,"11",11.8984583305556
2013-11-13,9.09,"16","3","autumn","ToU","ACORN-J",0.45,0.82,12.99,"11",10.49665385
2013-11-13,9.09,"16","3","autumn","Std","ACORN-K",0.45,0.82,12.99,"11",10.4535648824427
2013-11-13,9.09,"16","3","autumn","ToU","ACORN-K",0.45,0.82,12.99,"11",9.945299985
2013-11-13,9.09,"16","3","autumn","Std","ACORN-L",0.45,0.82,12.99,"11",10.6996837932806
2013-11-13,9.09,"16","3","autumn","ToU","ACORN-L",0.45,0.82,12.99,"11",9.78969444027778
2013-11-13,9.09,"16","3","autumn","Std","ACORN-M",0.45,0.82,12.99,"11",10.5165056202247
2013-11-13,9.09,"16","3","autumn","ToU","ACORN-M",0.45,0.82,12.99,"11",10.7332499875
2013-11-13,9.09,"16","3","autumn","Std","ACORN-N",0.45,0.82,12.99,"11",8.954825
2013-11-13,9.09,"16","3","autumn","ToU","ACORN-N",0.45,0.82,12.99,"11",10.0537692346154
2013-11-13,9.09,"16","3","autumn","Std","ACORN-O",0.45,0.82,12.99,"11",7.94567901358025
2013-11-13,9.09,"16","3","autumn","ToU","ACORN-O",0.45,0.82,12.99,"11",8.56756250625
2013-11-13,9.09,"16","3","autumn","Std","ACORN-P",0.45,0.82,12.99,"11",7.45040475833333
2013-11-13,9.09,"16","3","autumn","ToU","ACORN-P",0.45,0.82,12.99,"11",3.93965
2013-11-13,9.09,"16","3","autumn","Std","ACORN-Q",0.45,0.82,12.99,"11",7.75149467123288
2013-11-13,9.09,"16","3","autumn","ToU","ACORN-Q",0.45,0.82,12.99,"11",6.98575675495495
2013-11-13,9.09,"16","3","autumn","Std","ACORN-U",0.45,0.82,12.99,"11",12.0232162081081
2013-11-13,9.09,"16","3","autumn","ToU","ACORN-U",0.45,0.82,12.99,"11",10.7042500125
2011-11-30,11.87,"15","3","autumn","Std","ACORN-D",0.31,0.78,13.05,"11",13.603
2011-11-30,11.87,"15","3","autumn","ToU","ACORN-D",0.31,0.78,13.05,"11",7.6325
2011-11-30,11.87,"15","3","autumn","Std","ACORN-E",0.31,0.78,13.05,"11",10.8640952428571
2011-11-30,11.87,"15","3","autumn","ToU","ACORN-E",0.31,0.78,13.05,"11",5.76625
2011-11-30,11.87,"15","3","autumn","Std","ACORN-F",0.31,0.78,13.05,"11",6.24356520869565
2011-11-30,11.87,"15","3","autumn","ToU","ACORN-F",0.31,0.78,13.05,"11",9.30833333333333
2011-11-30,11.87,"15","3","autumn","Std","ACORN-G",0.31,0.78,13.05,"11",10.286
2011-11-30,11.87,"15","3","autumn","ToU","ACORN-H",0.31,0.78,13.05,"11",2.876
2011-11-30,11.87,"15","3","autumn","Std","ACORN-K",0.31,0.78,13.05,"11",21.4260001
2011-11-30,11.87,"15","3","autumn","ToU","ACORN-K",0.31,0.78,13.05,"11",12.752
2011-11-30,11.87,"15","3","autumn","Std","ACORN-L",0.31,0.78,13.05,"11",6.688
2011-11-30,11.87,"15","3","autumn","ToU","ACORN-L",0.31,0.78,13.05,"11",6.6725
2011-11-30,11.87,"15","3","autumn","Std","ACORN-O",0.31,0.78,13.05,"11",5.701
2011-11-30,11.87,"15","3","autumn","Std","ACORN-Q",0.31,0.78,13.05,"11",10.8067272727273
2011-11-26,12.96,"16","6","autumn","Std","ACORN-D",0.44,0.81,13.07,"11",16.08
2011-11-26,12.96,"16","6","autumn","Std","ACORN-E",0.44,0.81,13.07,"11",12.5710714142857
2011-11-26,12.96,"16","6","autumn","ToU","ACORN-E",0.44,0.81,13.07,"11",7.7235
2011-11-26,12.96,"16","6","autumn","Std","ACORN-F",0.44,0.81,13.07,"11",9.31536364545455
2011-11-26,12.96,"16","6","autumn","ToU","ACORN-F",0.44,0.81,13.07,"11",10.983
2011-11-26,12.96,"16","6","autumn","Std","ACORN-G",0.44,0.81,13.07,"11",8.55899996666667
2011-11-26,12.96,"16","6","autumn","ToU","ACORN-H",0.44,0.81,13.07,"11",2.815
2011-11-26,12.96,"16","6","autumn","ToU","ACORN-L",0.44,0.81,13.07,"11",6.029
2011-11-26,12.96,"16","6","autumn","Std","ACORN-O",0.44,0.81,13.07,"11",0.868
2011-11-26,12.96,"16","6","autumn","Std","ACORN-Q",0.44,0.81,13.07,"11",10.72599998
2011-11-27,13.54,"16","7","autumn","Std","ACORN-D",0.42,0.72,13.08,"11",16.06
2011-11-27,13.54,"16","7","autumn","Std","ACORN-E",0.42,0.72,13.08,"11",12.9668571785714
2011-11-27,13.54,"16","7","autumn","ToU","ACORN-E",0.42,0.72,13.08,"11",8.3955
2011-11-27,13.54,"16","7","autumn","Std","ACORN-F",0.42,0.72,13.08,"11",9.03772729090909
2011-11-27,13.54,"16","7","autumn","ToU","ACORN-F",0.42,0.72,13.08,"11",10.356
2011-11-27,13.54,"16","7","autumn","Std","ACORN-G",0.42,0.72,13.08,"11",8.97366666666667
2011-11-27,13.54,"16","7","autumn","ToU","ACORN-H",0.42,0.72,13.08,"11",3.638
2011-11-27,13.54,"16","7","autumn","ToU","ACORN-L",0.42,0.72,13.08,"11",5.74
2011-11-27,13.54,"16","7","autumn","Std","ACORN-O",0.42,0.72,13.08,"11",1.119
2011-11-27,13.54,"16","7","autumn","Std","ACORN-Q",0.42,0.72,13.08,"11",14.59019998
2013-11-15,7.41,"16","5","autumn","Std","ACORN-A",0.27,0.72,13.12,"11",22.4773119385321
2013-11-15,7.41,"16","5","autumn","ToU","ACORN-A",0.27,0.72,13.12,"11",16.4799473605263
2013-11-15,7.41,"16","5","autumn","Std","ACORN-B",0.27,0.72,13.12,"11",12.33314997
2013-11-15,7.41,"16","5","autumn","ToU","ACORN-B",0.27,0.72,13.12,"11",14.92499995
2013-11-15,7.41,"16","5","autumn","Std","ACORN-C",0.27,0.72,13.12,"11",12.538801790991
2013-11-15,7.41,"16","5","autumn","ToU","ACORN-C",0.27,0.72,13.12,"11",10.5787272848485
2013-11-15,7.41,"16","5","autumn","Std","ACORN-D",0.27,0.72,13.12,"11",15.0937918685279
2013-11-15,7.41,"16","5","autumn","ToU","ACORN-D",0.27,0.72,13.12,"11",13.7271617558824
2013-11-15,7.41,"16","5","autumn","Std","ACORN-E",0.27,0.72,13.12,"11",11.7348557422084
2013-11-15,7.41,"16","5","autumn","ToU","ACORN-E",0.27,0.72,13.12,"11",10.1496132056604
2013-11-15,7.41,"16","5","autumn","Std","ACORN-F",0.27,0.72,13.12,"11",10.0728588425447
2013-11-15,7.41,"16","5","autumn","ToU","ACORN-F",0.27,0.72,13.12,"11",9.24545833680556
2013-11-15,7.41,"16","5","autumn","Std","ACORN-G",0.27,0.72,13.12,"11",10.9345973127517
2013-11-15,7.41,"16","5","autumn","ToU","ACORN-G",0.27,0.72,13.12,"11",9.75062223333333
2013-11-15,7.41,"16","5","autumn","Std","ACORN-H",0.27,0.72,13.12,"11",11.5494178286908
2013-11-15,7.41,"16","5","autumn","ToU","ACORN-H",0.27,0.72,13.12,"11",10.3211794871795
2013-11-15,7.41,"16","5","autumn","Std","ACORN-I",0.27,0.72,13.12,"11",10.708125
2013-11-15,7.41,"16","5","autumn","ToU","ACORN-I",0.27,0.72,13.12,"11",9.3167500125
2013-11-15,7.41,"16","5","autumn","Std","ACORN-J",0.27,0.72,13.12,"11",12.4661666694444
2013-11-15,7.41,"16","5","autumn","ToU","ACORN-J",0.27,0.72,13.12,"11",8.969719996
2013-11-15,7.41,"16","5","autumn","Std","ACORN-K",0.27,0.72,13.12,"11",10.9423333340909
2013-11-15,7.41,"16","5","autumn","ToU","ACORN-K",0.27,0.72,13.12,"11",10.18730001
2013-11-15,7.41,"16","5","autumn","Std","ACORN-L",0.27,0.72,13.12,"11",10.7133162090909
2013-11-15,7.41,"16","5","autumn","ToU","ACORN-L",0.27,0.72,13.12,"11",9.7105555625
2013-11-15,7.41,"16","5","autumn","Std","ACORN-M",0.27,0.72,13.12,"11",10.0943258460674
2013-11-15,7.41,"16","5","autumn","ToU","ACORN-M",0.27,0.72,13.12,"11",11.62068750625
2013-11-15,7.41,"16","5","autumn","Std","ACORN-N",0.27,0.72,13.12,"11",9.409449995
2013-11-15,7.41,"16","5","autumn","ToU","ACORN-N",0.27,0.72,13.12,"11",9.31876922692308
2013-11-15,7.41,"16","5","autumn","Std","ACORN-O",0.27,0.72,13.12,"11",7.87812346049383
2013-11-15,7.41,"16","5","autumn","ToU","ACORN-O",0.27,0.72,13.12,"11",8.44862500625
2013-11-15,7.41,"16","5","autumn","Std","ACORN-P",0.27,0.72,13.12,"11",7.69196427857143
2013-11-15,7.41,"16","5","autumn","ToU","ACORN-P",0.27,0.72,13.12,"11",3.5198
2013-11-15,7.41,"16","5","autumn","Std","ACORN-Q",0.27,0.72,13.12,"11",7.87367579726027
2013-11-15,7.41,"16","5","autumn","ToU","ACORN-Q",0.27,0.72,13.12,"11",6.80062162252252
2013-11-15,7.41,"16","5","autumn","Std","ACORN-U",0.27,0.72,13.12,"11",11.8720833277778
2013-11-15,7.41,"16","5","autumn","ToU","ACORN-U",0.27,0.72,13.12,"11",12.3673750125
2013-11-14,6.61,"16","4","autumn","Std","ACORN-A",0.32,0.74,13.18,"11",21.9281926715596
2013-11-14,6.61,"16","4","autumn","ToU","ACORN-A",0.32,0.74,13.18,"11",15.3248421157895
2013-11-14,6.61,"16","4","autumn","Std","ACORN-B",0.32,0.74,13.18,"11",11.59684998
2013-11-14,6.61,"16","4","autumn","ToU","ACORN-B",0.32,0.74,13.18,"11",15.691749975
2013-11-14,6.61,"16","4","autumn","Std","ACORN-C",0.32,0.74,13.18,"11",13.0959729702703
2013-11-14,6.61,"16","4","autumn","ToU","ACORN-C",0.32,0.74,13.18,"11",10.9979696939394
2013-11-14,6.61,"16","4","autumn","Std","ACORN-D",0.32,0.74,13.18,"11",15.0146802081218
2013-11-14,6.61,"16","4","autumn","ToU","ACORN-D",0.32,0.74,13.18,"11",13.0948529352941
2013-11-14,6.61,"16","4","autumn","Std","ACORN-E",0.32,0.74,13.18,"11",11.5401923430988
2013-11-14,6.61,"16","4","autumn","ToU","ACORN-E",0.32,0.74,13.18,"11",9.913
2013-11-14,6.61,"16","4","autumn","Std","ACORN-F",0.32,0.74,13.18,"11",10.0377162722222
2013-11-14,6.61,"16","4","autumn","ToU","ACORN-F",0.32,0.74,13.18,"11",8.97254860277778
2013-11-14,6.61,"16","4","autumn","Std","ACORN-G",0.32,0.74,13.18,"11",10.812859066443
2013-11-14,6.61,"16","4","autumn","ToU","ACORN-G",0.32,0.74,13.18,"11",8.5138
2013-11-14,6.61,"16","4","autumn","Std","ACORN-H",0.32,0.74,13.18,"11",11.6553676908078
2013-11-14,6.61,"16","4","autumn","ToU","ACORN-H",0.32,0.74,13.18,"11",9.39188461538462
2013-11-14,6.61,"16","4","autumn","Std","ACORN-I",0.32,0.74,13.18,"11",10.42382501
2013-11-14,6.61,"16","4","autumn","ToU","ACORN-I",0.32,0.74,13.18,"11",9.221625
2013-11-14,6.61,"16","4","autumn","Std","ACORN-J",0.32,0.74,13.18,"11",11.9092222416667
2013-11-14,6.61,"16","4","autumn","ToU","ACORN-J",0.32,0.74,13.18,"11",8.869720004
2013-11-14,6.61,"16","4","autumn","Std","ACORN-K",0.32,0.74,13.18,"11",10.5064122145038
2013-11-14,6.61,"16","4","autumn","ToU","ACORN-K",0.32,0.74,13.18,"11",9.3183
2013-11-14,6.61,"16","4","autumn","Std","ACORN-L",0.32,0.74,13.18,"11",10.7523241106719
2013-11-14,6.61,"16","4","autumn","ToU","ACORN-L",0.32,0.74,13.18,"11",9.06580555277778
2013-11-14,6.61,"16","4","autumn","Std","ACORN-M",0.32,0.74,13.18,"11",10.1559550539326
2013-11-14,6.61,"16","4","autumn","ToU","ACORN-M",0.32,0.74,13.18,"11",10.40787501875
2013-11-14,6.61,"16","4","autumn","Std","ACORN-N",0.32,0.74,13.18,"11",8.90004167333333
2013-11-14,6.61,"16","4","autumn","ToU","ACORN-N",0.32,0.74,13.18,"11",9.62234615384615
2013-11-14,6.61,"16","4","autumn","Std","ACORN-O",0.32,0.74,13.18,"11",7.7961975308642
2013-11-14,6.61,"16","4","autumn","ToU","ACORN-O",0.32,0.74,13.18,"11",8.51575
2013-11-14,6.61,"16","4","autumn","Std","ACORN-P",0.32,0.74,13.18,"11",7.7915118952381
2013-11-14,6.61,"16","4","autumn","ToU","ACORN-P",0.32,0.74,13.18,"11",3.5705
2013-11-14,6.61,"16","4","autumn","Std","ACORN-Q",0.32,0.74,13.18,"11",7.86035365823171
2013-11-14,6.61,"16","4","autumn","ToU","ACORN-Q",0.32,0.74,13.18,"11",7.11569368918919
